"ID","Position","Depth","Frequency"
"sample20",15171,363,0
"sample20",15172,363,0
"sample20",15173,362,0
"sample20",15174,362,0
"sample20",15175,361,0
"sample20",15176,359,0
"sample20",15177,354,0
"sample20",15178,355,0
"sample20",15179,355,0
"sample20",15180,352,0
"sample20",15181,352,0
"sample20",15182,352,0
"sample20",15183,351,0
"sample20",15184,347,0
"sample20",15185,350,0
"sample20",15186,349,0
"sample20",15187,351,0
"sample20",15188,360,0
"sample20",15189,352,0
"sample20",15190,369,0
"sample20",15191,371,0
"sample20",15192,381,0
"sample20",15193,382,0
"sample20",15194,381,0
"sample20",15195,386,0
"sample20",15196,392,0
"sample20",15197,390,0
"sample20",15198,388,0
"sample20",15199,387,0
"sample20",15200,382,0
"sample20",15201,394,0
"sample20",15202,406,0
"sample20",15203,405,0
"sample20",15204,405,0
"sample20",15205,408,0
"sample20",15206,403,0
"sample20",15207,404,0
"sample20",15208,406,0
"sample20",15209,410,0
"sample20",15210,410,0
"sample20",15211,413,0
"sample20",15212,416,0
"sample20",15213,415,0
"sample20",15214,404,0
"sample20",15215,390,0
"sample20",15216,408,0
"sample20",15217,402,0
"sample20",15218,403,0
"sample20",15219,439,0
"sample20",15220,468,0
"sample20",15221,504,0
"sample20",15222,497,0
"sample20",15223,491,0
"sample20",15224,486,0
"sample20",15225,485,0
"sample20",15226,491,0
"sample20",15227,494,0
"sample20",15228,489,0
"sample20",15229,531,0
"sample20",15230,533,0
"sample20",15231,551,0
"sample20",15232,549,0
"sample20",15233,575,0
"sample20",15234,590,0
"sample20",15235,549,0
"sample20",15236,552,0
"sample20",15237,536,0
"sample20",15238,526,0
"sample20",15239,515,0
"sample20",15240,483,0
"sample20",15241,484,0
"sample20",15242,481,0
"sample20",15243,479,0
"sample20",15244,471,0
"sample20",15245,474,0
"sample20",15246,481,0
"sample20",15247,485,0
"sample20",15248,489,0
"sample20",15249,490,0
"sample20",15250,496,0
"sample20",15251,498,0
"sample20",15252,503,0
"sample20",15253,502,0
"sample20",15254,506,0
"sample20",15255,517,0
"sample20",15256,514,0
"sample20",15257,513,0
"sample20",15258,518,0
"sample20",15259,528,0
"sample20",15260,527,0
"sample20",15261,526,0
"sample20",15262,527,0
"sample20",15263,519,0
"sample20",15264,524,0
"sample20",15265,518,0
"sample20",15266,521,0
"sample20",15267,511,0
"sample20",15268,508,0
"sample20",15269,505,0
"sample20",15270,497,0
"sample20",15271,495,0
"sample20",15272,504,0
"sample20",15273,504,0
"sample20",15274,504,0
"sample20",15275,504,0
"sample20",15276,508,0
"sample20",15277,498,0
"sample20",15278,499,0
"sample20",15279,499,0
"sample20",15280,495,0
"sample20",15281,493,0
"sample20",15282,490,0
"sample20",15283,485,0
"sample20",15284,479,0
"sample20",15285,480,0
"sample20",15286,475,0
"sample20",15287,474,0
"sample20",15288,472,0
"sample20",15289,481,0
"sample20",15290,482,0
"sample20",15291,468,0
"sample20",15292,468,0
"sample20",15293,468,0
"sample20",15294,428,0
"sample20",15295,396,0
"sample20",15296,362,0
"sample20",15297,361,0
"sample20",15298,362,0
"sample20",15299,361,0
"sample20",15300,358,0
"sample20",15301,352,0
"sample20",15302,353,0
"sample20",15303,353,0
"sample20",15304,314,0
"sample20",15305,315,0
"sample20",15306,306,0
"sample20",15307,313,0
"sample20",15308,289,0
"sample20",15309,275,0
"sample20",15310,277,0
"sample20",15311,266,0
"sample20",15312,275,0
"sample20",15313,293,0
"sample20",15314,298,0
"sample20",15315,309,0
"sample20",15316,312,0
"sample20",15317,311,0
"sample20",15318,346,0
"sample20",15319,352,0
"sample20",15320,360,0
"sample20",15321,363,0
"sample20",15322,385,0
"sample20",15323,391,0
"sample20",15324,396,0
"sample20",15325,398,0
"sample20",15326,399,0
"sample20",15327,400,0
"sample20",15328,400,0
"sample20",15329,401,0
"sample20",15330,418,0
"sample20",15331,448,0
"sample20",15332,454,0
"sample20",15333,475,0
"sample20",15334,465,0
"sample20",15335,465,0
"sample20",15336,468,0
"sample20",15337,467,0
"sample20",15338,468,0
"sample20",15339,470,0
"sample20",15340,461,0
"sample20",15341,453,0
"sample20",15342,453,0
"sample20",15343,453,0
"sample20",15344,453,0
"sample20",15345,475,0
"sample20",15346,490,0
"sample20",15347,499,0
"sample20",15348,525,0
"sample20",15349,532,0
"sample20",15350,572,0
"sample20",15351,558,0
"sample20",15352,568,0
"sample20",15353,568,0
"sample20",15354,573,0
"sample20",15355,579,0
"sample20",15356,584,0
"sample20",15357,596,0
"sample20",15358,605,0
"sample20",15359,687,0
"sample20",15360,745,0
"sample20",15361,758,0
"sample20",15362,792,0
"sample20",15363,884,0
"sample20",15364,964,0
"sample20",15365,1030,0
"sample20",15366,1085,0
"sample20",15367,1097,0
"sample20",15368,1100,0
"sample20",15369,1101,0
"sample20",15370,1105,0
"sample20",15371,1107,0
"sample20",15372,1109,0
"sample20",15373,1110,0
"sample20",15374,1110,0
"sample20",15375,1109,0
"sample20",15376,1110,0
"sample20",15377,1107,0
"sample20",15378,1113,0
"sample20",15379,1115,0
"sample20",15380,1107,0
"sample20",15381,1097,0
"sample20",15382,1083,0
"sample20",15383,1082,0
"sample20",15384,1080,0
"sample20",15385,1082,0
"sample20",15386,1081,0
"sample20",15387,1072,0
"sample20",15388,1053,0
"sample20",15389,1046,0
"sample20",15390,1034,0
"sample20",15391,1024,0
"sample20",15392,1028,0
"sample20",15393,989,0
"sample20",15394,983,0
"sample20",15395,970,0
"sample20",15396,961,0
"sample20",15397,937,0
"sample20",15398,932,0
"sample20",15399,927,0
"sample20",15400,918,0
"sample20",15401,925,0
"sample20",15402,927,0
"sample20",15403,932,0
"sample20",15404,941,0
"sample20",15405,919,0
"sample20",15406,901,0
"sample20",15407,937,0
"sample20",15408,912,0
"sample20",15409,915,0
"sample20",15410,915,0
"sample20",15411,921,0
"sample20",15412,921,0
"sample20",15413,922,0
"sample20",15414,927,0
"sample20",15415,936,0
"sample20",15416,939,0
"sample20",15417,952,0
"sample20",15418,970,0
"sample20",15419,982,0
"sample20",15420,964,0
"sample20",15421,1025,0
"sample20",15422,1007,0
"sample20",15423,995,0
"sample20",15424,1004,0
"sample20",15425,1002,0
"sample20",15426,1011,0
"sample20",15427,1010,0
"sample20",15428,1147,0
"sample20",15429,1140,0
"sample20",15430,1155,0
"sample20",15431,1297,0
"sample20",15432,1287,0
"sample20",15433,1283,0
"sample20",15434,1220,0
"sample20",15435,1202,0
"sample20",15436,1195,0
"sample20",15437,1162,0
"sample20",15438,1097,0
"sample20",15439,1014,0
"sample20",15440,977,0
"sample20",15441,920,0
"sample20",15442,903,0
"sample20",15443,900,0
"sample20",15444,907,0
"sample20",15445,907,0
"sample20",15446,905,0
"sample20",15447,906,0
"sample20",15448,904,0
"sample20",15449,904,0
"sample20",15450,907,0
"sample20",15451,905,0
"sample20",15452,901,0
"sample20",15453,894,0
"sample20",15454,893,0
"sample20",15455,892,0
"sample20",15456,896,0
"sample20",15457,895,0
"sample20",15458,892,0
"sample20",15459,892,0
"sample20",15460,889,0
"sample20",15461,890,0
"sample20",15462,890,0
"sample20",15463,890,0
"sample20",15464,890,0
"sample20",15465,886,0
"sample20",15466,886,0
"sample20",15467,889,0
"sample20",15468,889,0
"sample20",15469,889,0
"sample20",15470,891,0
"sample20",15471,890,0
"sample20",15472,889,0
"sample20",15473,888,0
"sample20",15474,890,0
"sample20",15475,889,0
"sample20",15476,880,0
"sample20",15477,872,0
"sample20",15478,872,0
"sample20",15479,858,0
"sample20",15480,849,0
"sample20",15481,841,0
"sample20",15482,805,0
"sample20",15483,804,0
"sample20",15484,800,0
"sample20",15485,798,0
"sample20",15486,789,0
"sample20",15487,788,0
"sample20",15488,786,0
"sample20",15489,774,0
"sample20",15490,764,0
"sample20",15491,774,0
"sample20",15492,780,0
"sample20",15493,765,0
"sample20",15494,759,0
"sample20",15495,769,0
"sample20",15496,688,0
"sample20",15497,688,0
"sample20",15498,674,0
"sample20",15499,656,0
"sample20",15500,631,0
"sample20",15501,625,0
"sample20",15502,613,0
"sample20",15503,476,0
"sample20",15504,476,0
"sample20",15505,461,0
"sample20",15506,317,0
"sample20",15507,358,0
"sample20",15508,410,0
"sample20",15509,405,0
"sample20",15510,380,0
"sample20",15511,378,0
"sample20",15512,383,0
"sample20",15513,380,0
"sample20",15514,384,0
"sample20",15515,395,0
"sample20",15516,399,0
"sample20",15517,423,0
"sample20",15518,447,0
"sample20",15519,448,0
"sample20",15520,476,0
"sample20",15521,493,0
"sample20",15522,521,0
"sample20",15523,522,0
"sample20",15524,529,0
"sample20",15525,527,0
"sample20",15526,529,0
"sample20",15527,535,0
"sample20",15528,536,0
"sample20",15529,541,0
"sample20",15530,543,0
"sample20",15531,541,0
"sample20",15532,550,0
"sample20",15533,559,0
"sample20",15534,562,0
"sample20",15535,562,0
"sample20",15536,562,0
"sample20",15537,585,0
"sample20",15538,600,0
"sample20",15539,600,0
"sample20",15540,606,0
"sample20",15541,617,0
"sample20",15542,616,0
"sample20",15543,623,0
"sample20",15544,633,0
"sample20",15545,635,0
"sample20",15546,638,0
"sample20",15547,645,0
"sample20",15548,646,0
"sample20",15549,644,0
"sample20",15550,647,0
"sample20",15551,645,0
"sample20",15552,651,0
"sample20",15553,649,0
"sample20",15554,652,0
"sample20",15555,664,0
"sample20",15556,663,0
"sample20",15557,665,0
"sample20",15558,665,0
"sample20",15559,677,0
"sample20",15560,677,0
"sample20",15561,679,0
"sample20",15562,690,0
"sample20",15563,719,0
"sample20",15564,786,0
"sample20",15565,806,0
"sample20",15566,795,0
"sample20",15567,776,0
"sample20",15568,777,0
"sample20",15569,770,0
"sample20",15570,762,0
"sample20",15571,765,0
"sample20",15572,771,0
"sample20",15573,785,0
"sample20",15574,784,0
"sample20",15575,780,0
"sample20",15576,829,0
"sample20",15577,891,0
"sample20",15578,945,0
"sample20",15579,1040,0
"sample20",15580,1070,0
"sample20",15581,1193,0
"sample20",15582,1165,0
"sample20",15583,1108,0
"sample20",15584,1097,0
"sample20",15585,1089,0
"sample20",15586,1089,0
"sample20",15587,1082,0
"sample20",15588,1063,0
"sample20",15589,1049,0
"sample20",15590,1011,0
"sample20",15591,1011,0
"sample20",15592,988,0
"sample20",15593,974,0
"sample20",15594,974,0
"sample20",15595,947,0
"sample20",15596,930,0
"sample20",15597,901,0
"sample20",15598,901,0
"sample20",15599,892,0
"sample20",15600,892,0
"sample20",15601,890,0
"sample20",15602,884,0
"sample20",15603,882,0
"sample20",15604,872,0
"sample20",15605,871,0
"sample20",15606,872,0
"sample20",15607,866,0
"sample20",15608,857,0
"sample20",15609,857,0
"sample20",15610,862,0
"sample20",15611,863,0
"sample20",15612,840,0
"sample20",15613,826,0
"sample20",15614,832,0
"sample20",15615,827,0
"sample20",15616,818,0
"sample20",15617,822,0
"sample20",15618,817,0
"sample20",15619,814,0
"sample20",15620,811,0
"sample20",15621,834,0
"sample20",15622,838,0
"sample20",15623,844,0
"sample20",15624,850,0
"sample20",15625,848,0
"sample20",15626,853,0
"sample20",15627,850,0
"sample20",15628,848,0
"sample20",15629,844,0
"sample20",15630,834,0
"sample20",15631,833,0
"sample20",15632,827,0
"sample20",15633,827,0
"sample20",15634,835,0
"sample20",15635,843,0
"sample20",15636,844,0
"sample20",15637,841,0
"sample20",15638,821,0
"sample20",15639,783,0
"sample20",15640,762,0
"sample20",15641,757,0
"sample20",15642,756,0
"sample20",15643,755,0
"sample20",15644,753,0
"sample20",15645,752,0
"sample20",15646,751,0
"sample20",15647,747,0
"sample20",15648,733,0
"sample20",15649,733,0
"sample20",15650,731,0
"sample20",15651,675,0
"sample20",15652,613,0
"sample20",15653,559,0
"sample20",15654,468,0
"sample20",15655,433,0
"sample20",15656,315,0
"sample20",15657,303,0
"sample20",15658,302,0
"sample20",15659,299,0
"sample20",15660,299,0
"sample20",15661,311,0
"sample20",15662,484,0
"sample20",15663,911,0
"sample20",15664,1116,0
"sample20",15665,1129,0
"sample20",15666,1125,0
"sample20",15667,1126,0
"sample20",15668,1112,0
"sample20",15669,1103,0
"sample20",15670,1100,0
"sample20",15671,1099,0
"sample20",15672,1096,0
"sample20",15673,1098,0
"sample20",15674,1102,0
"sample20",15675,1102,0
"sample20",15676,1115,0
"sample20",15677,1115,0
"sample20",15678,1117,0
"sample20",15679,1116,0
"sample20",15680,1126,0
"sample20",15681,1133,0
"sample20",15682,1142,0
"sample20",15683,1141,0
"sample20",15684,1138,0
"sample20",15685,1131,0
"sample20",15686,1130,0
"sample20",15687,1130,0
"sample20",15688,1129,0
"sample20",15689,1123,0
"sample20",15690,1122,0
"sample20",15691,1121,0
"sample20",15692,1115,0
"sample20",15693,1113,0
"sample20",15694,1107,0
"sample20",15695,1106,0
"sample20",15696,1080,0
"sample20",15697,1069,0
"sample20",15698,1058,0
"sample20",15699,1053,0
"sample20",15700,1050,0
"sample20",15701,1046,0
"sample20",15702,1043,0
"sample20",15703,1042,0
"sample20",15704,1043,0
"sample20",15705,1041,0
"sample20",15706,1046,0
"sample20",15707,1044,0
"sample20",15708,1042,0
"sample20",15709,1023,0
"sample20",15710,1015,0
"sample20",15711,1011,0
"sample20",15712,1002,0
"sample20",15713,992,0
"sample20",15714,960,0
"sample20",15715,959,0
"sample20",15716,959,0
"sample20",15717,959,0
"sample20",15718,957,0
"sample20",15719,957,0
"sample20",15720,953,0
"sample20",15721,953,0
"sample20",15722,951,0
"sample20",15723,951,0
"sample20",15724,952,0
"sample20",15725,955,0
"sample20",15726,956,0
"sample20",15727,960,0
"sample20",15728,959,0
"sample20",15729,955,0
"sample20",15730,955,0
"sample20",15731,946,0
"sample20",15732,948,0
"sample20",15733,998,0
"sample20",15734,1008,0
"sample20",15735,1021,0
"sample20",15736,1005,0
"sample20",15737,837,0
"sample20",15738,412,0
"sample20",15739,215,0
"sample20",15740,199,0
"sample20",15741,200,0
"sample20",15742,196,0
"sample20",15743,195,0
"sample20",15744,195,0
"sample20",15745,201,0
"sample20",15746,204,0
"sample20",15747,205,0
"sample20",15748,208,0
"sample20",15749,206,0
"sample20",15750,209,0
"sample20",15751,203,0
"sample20",15752,204,0
"sample20",15753,216,0
"sample20",15754,230,0
"sample20",15755,219,0
"sample20",15756,219,0
"sample20",15757,209,0
"sample20",15758,220,0
"sample20",15759,221,0
"sample20",15760,221,0
"sample20",15761,222,0
"sample20",15762,222,0
"sample20",15763,223,0
"sample20",15764,223,0
"sample20",15765,223,0
"sample20",15766,223,0
"sample20",15767,224,0
"sample20",15768,224,0
"sample20",15769,224,0
"sample20",15770,222,0
"sample20",15771,222,0
"sample20",15772,222,0
"sample20",15773,222,0
"sample20",15774,220,0
"sample20",15775,220,0
"sample20",15776,221,0
"sample20",15777,221,0
"sample20",15778,221,0
"sample20",15779,223,0
"sample20",15780,226,0
"sample20",15781,220,0
"sample20",15782,222,0
"sample20",15783,222,0
"sample20",15784,222,0
"sample20",15785,222,0
"sample20",15786,222,0
"sample20",15787,224,0
"sample20",15788,227,0
"sample20",15789,229,0
"sample20",15790,229,0
"sample20",15791,229,0
"sample20",15792,229,0
"sample20",15793,229,0
"sample20",15794,230,0
"sample20",15795,230,0
"sample20",15796,230,0
"sample20",15797,230,0
"sample20",15798,232,0
"sample20",15799,230,0
"sample20",15800,228,0
"sample20",15801,230,0
"sample20",15802,227,0
"sample20",15803,228,0
"sample20",15804,228,0
"sample20",15805,227,0
"sample20",15806,224,0
"sample20",15807,220,0
"sample20",15808,172,0
"sample20",15809,161,0
"sample20",15810,142,0
"sample20",15811,140,0
"sample20",15812,132,0
"sample20",15813,131,0
"sample20",15814,120,0
"sample20",15815,120,0
"sample20",15816,120,0
"sample20",15817,125,0
"sample20",15818,127,0
"sample20",15819,133,0
"sample20",15820,124,0
"sample20",15821,125,0
"sample20",15822,125,0
"sample20",15823,121,0
"sample20",15824,120,0
"sample20",15825,118,0
"sample20",15826,122,0
"sample20",15827,134,0
"sample20",15828,145,0
"sample20",15829,134,0
"sample20",15830,151,0
"sample20",15831,143,0
"sample20",15832,220,0
"sample20",15833,259,0
"sample20",15834,262,0
"sample20",15835,269,0
"sample20",15836,280,0
"sample20",15837,292,0
"sample20",15838,300,0
"sample20",15839,304,0
"sample20",15840,305,0
"sample20",15841,309,0
"sample20",15842,339,0
"sample20",15843,343,0
"sample20",15844,345,0
"sample20",15845,347,0
"sample20",15846,347,0
"sample20",15847,346,0
"sample20",15848,346,0
"sample20",15849,346,0
"sample20",15850,346,0
"sample20",15851,345,0
"sample20",15852,346,0
"sample20",15853,346,0
"sample20",15854,345,0
"sample20",15855,342,0
"sample20",15856,342,0
"sample20",15857,340,0
"sample20",15858,340,0
"sample20",15859,340,0
"sample20",15860,341,0
"sample20",15861,342,0
"sample20",15862,340,0
"sample20",15863,337,0
"sample20",15864,335,0
"sample20",15865,335,0
"sample20",15866,335,0
"sample20",15867,335,0
"sample20",15868,335,0
"sample20",15869,334,0
"sample20",15870,334,0
"sample20",15871,341,0
"sample20",15872,347,0
"sample20",15873,347,0
"sample20",15874,358,0
"sample20",15875,359,0
"sample20",15876,360,0
"sample20",15877,360,0
"sample20",15878,362,0
"sample20",15879,362,0
"sample20",15880,362,0
"sample20",15881,364,0
"sample20",15882,363,0
"sample20",15883,364,0
"sample20",15884,364,0
"sample20",15885,367,0
"sample20",15886,369,0
"sample20",15887,368,0
"sample20",15888,367,0
"sample20",15889,367,0
"sample20",15890,367,0
"sample20",15891,367,0
"sample20",15892,362,0
"sample20",15893,360,0
"sample20",15894,353,0
"sample20",15895,353,0
"sample20",15896,352,0
"sample20",15897,354,0
"sample20",15898,355,0
"sample20",15899,354,0
"sample20",15900,356,0
"sample20",15901,350,0
"sample20",15902,337,0
"sample20",15903,315,0
"sample20",15904,312,0
"sample20",15905,304,0
"sample20",15906,313,0
"sample20",15907,234,0
"sample20",15908,187,0
"sample20",15909,187,0
"sample20",15910,198,0
"sample20",15911,194,0
"sample20",15912,191,0
"sample20",15913,210,0
"sample20",15914,219,0
"sample20",15915,227,0
"sample20",15916,223,0
"sample20",15917,197,0
"sample20",15918,195,0
"sample20",15919,193,0
"sample20",15920,194,0
"sample20",15921,201,0
"sample20",15922,219,0
"sample20",15923,219,0
"sample20",15924,222,0
"sample20",15925,222,0
"sample20",15926,222,0
"sample20",15927,250,0
"sample20",15928,256,0
"sample20",15929,277,0
"sample20",15930,295,0
"sample20",15931,305,0
"sample20",15932,309,0
"sample20",15933,316,0
"sample20",15934,319,0
"sample20",15935,318,0
"sample20",15936,323,0
"sample20",15937,327,0
"sample20",15938,330,0
"sample20",15939,334,0
"sample20",15940,357,0
"sample20",15941,370,0
"sample20",15942,375,0
"sample20",15943,376,0
"sample20",15944,377,0
"sample20",15945,377,0
"sample20",15946,371,0
"sample20",15947,372,0
"sample20",15948,374,0
"sample20",15949,366,0
"sample20",15950,366,0
"sample20",15951,362,0
"sample20",15952,364,0
"sample20",15953,361,0
"sample20",15954,361,0
"sample20",15955,364,0
"sample20",15956,361,0
"sample20",15957,361,0
"sample20",15958,362,0
"sample20",15959,364,0
"sample20",15960,362,0
"sample20",15961,360,0
"sample20",15962,363,0
"sample20",15963,363,0
"sample20",15964,371,0
"sample20",15965,374,0
"sample20",15966,380,0
"sample20",15967,382,0
"sample20",15968,385,0
"sample20",15969,385,0
"sample20",15970,386,0
"sample20",15971,383,0
"sample20",15972,382,0
"sample20",15973,383,0
"sample20",15974,385,0
"sample20",15975,386,0
"sample20",15976,383,0
"sample20",15977,386,0
"sample20",15978,386,0
"sample20",15979,388,0
"sample20",15980,378,0
"sample20",15981,370,0
"sample20",15982,368,0
"sample20",15983,365,0
"sample20",15984,361,0
"sample20",15985,344,0
"sample20",15986,337,0
"sample20",15987,328,0
"sample20",15988,301,0
"sample20",15989,289,0
"sample20",15990,285,0
"sample20",15991,297,0
"sample20",15992,293,0
"sample20",15993,317,0
"sample20",15994,323,0
"sample20",15995,325,0
"sample20",15996,324,0
"sample20",15997,307,0
"sample20",15998,308,0
"sample20",15999,310,0
"sample20",16000,326,0
"sample20",16001,345,0
"sample20",16002,345,0
"sample20",16003,396,0
"sample20",16004,462,0
"sample20",16005,495,0
"sample20",16006,497,0
"sample20",16007,504,0
"sample20",16008,496,0
"sample20",16009,494,0
"sample20",16010,507,0
"sample20",16011,517,0
"sample20",16012,534,0
"sample20",16013,539,0
"sample20",16014,537,0
"sample20",16015,529,0
"sample20",16016,523,0
"sample20",16017,528,0
"sample20",16018,543,0
"sample20",16019,552,0
"sample20",16020,558,0
"sample20",16021,561,0
"sample20",16022,560,0
"sample20",16023,558,0
"sample20",16024,554,0
"sample20",16025,551,0
"sample20",16026,554,0
"sample20",16027,552,0
"sample20",16028,553,0
"sample20",16029,555,0
"sample20",16030,552,0
"sample20",16031,551,0
"sample20",16032,551,0
"sample20",16033,549,0
"sample20",16034,549,0
"sample20",16035,547,0
"sample20",16036,548,0
"sample20",16037,544,0
"sample20",16038,545,0
"sample20",16039,537,0
"sample20",16040,535,0
"sample20",16041,528,0
"sample20",16042,526,0
"sample20",16043,523,0
"sample20",16044,524,0
"sample20",16045,523,0
"sample20",16046,523,0
"sample20",16047,521,0
"sample20",16048,517,0
"sample20",16049,518,0
"sample20",16050,525,0
"sample20",16051,525,0
"sample20",16052,529,0
"sample20",16053,528,0
"sample20",16054,526,0
"sample20",16055,528,0
"sample20",16056,526,0
"sample20",16057,526,0
"sample20",16058,526,0
"sample20",16059,527,0
"sample20",16060,530,0
"sample20",16061,534,0
"sample20",16062,535,0
"sample20",16063,545,0
"sample20",16064,546,0
"sample20",16065,542,0
"sample20",16066,538,0
"sample20",16067,539,0
"sample20",16068,518,0
"sample20",16069,529,0
"sample20",16070,570,0
"sample20",16071,604,0
"sample20",16072,611,0
"sample20",16073,640,0
"sample20",16074,652,0
"sample20",16075,645,0
"sample20",16076,627,0
"sample20",16077,601,0
"sample20",16078,551,0
"sample20",16079,466,0
"sample20",16080,418,0
"sample20",16081,410,0
"sample20",16082,400,0
"sample20",16083,411,0
"sample20",16084,432,0
"sample20",16085,437,0
"sample20",16086,448,0
"sample20",16087,498,0
"sample20",16088,574,0
"sample20",16089,634,0
"sample20",16090,657,0
"sample20",16091,868,0
"sample20",16092,900,0
"sample20",16093,893,0
"sample20",16094,924,0
"sample20",16095,949,0
"sample20",16096,957,0
"sample20",16097,983,0
"sample20",16098,1024,0
"sample20",16099,1140,0
"sample20",16100,1150,0
"sample20",16101,1211,0
"sample20",16102,1213,0
"sample20",16103,1214,0
"sample20",16104,1214,0
"sample20",16105,1225,0
"sample20",16106,1229,0
"sample20",16107,1231,0
"sample20",16108,1232,0
"sample20",16109,1234,0
"sample20",16110,1238,0
"sample20",16111,1238,0
"sample20",16112,1244,0
"sample20",16113,1248,0
"sample20",16114,1248,0
"sample20",16115,1252,0
"sample20",16116,1260,0
"sample20",16117,1260,0
"sample20",16118,1260,0
"sample20",16119,1259,0
"sample20",16120,1259,0
"sample20",16121,1259,0
"sample20",16122,1260,0
"sample20",16123,1260,0
"sample20",16124,1260,0
"sample20",16125,1251,0
"sample20",16126,1247,0
"sample20",16127,1240,0
"sample20",16128,1239,0
"sample20",16129,1240,0
"sample20",16130,1239,0
"sample20",16131,1239,0
"sample20",16132,1242,0
"sample20",16133,1242,0
"sample20",16134,1241,0
"sample20",16135,1237,0
"sample20",16136,1232,0
"sample20",16137,1232,0
"sample20",16138,1222,0
"sample20",16139,1224,0
"sample20",16140,1223,0
"sample20",16141,1217,0
"sample20",16142,1214,0
"sample20",16143,1209,0
"sample20",16144,1195,0
"sample20",16145,1151,0
"sample20",16146,1111,0
"sample20",16147,1103,0
"sample20",16148,1074,0
"sample20",16149,1057,0
"sample20",16150,1049,0
"sample20",16151,1048,0
"sample20",16152,1045,0
"sample20",16153,1038,0
"sample20",16154,1036,0
"sample20",16155,1037,0
"sample20",16156,1034,0
"sample20",16157,1033,0
"sample20",16158,1022,0
"sample20",16159,1000,0
"sample20",16160,981,0
"sample20",16161,956,0
"sample20",16162,889,0
"sample20",16163,805,0
"sample20",16164,746,0
"sample20",16165,707,0
"sample20",16166,491,0
"sample20",16167,449,0
"sample20",16168,446,0
"sample20",16169,435,0
"sample20",16170,407,0
"sample20",16171,429,0
"sample20",16172,400,0
"sample20",16173,359,0
"sample20",16174,244,0
"sample20",16175,235,0
"sample20",16176,172,0
"sample20",16177,182,0
"sample20",16178,186,0
"sample20",16179,186,0
"sample20",16180,199,0
"sample20",16181,196,0
"sample20",16182,197,0
"sample20",16183,198,0
"sample20",16184,211,0
"sample20",16185,226,0
"sample20",16186,250,0.082305
"sample20",16187,285,0
"sample20",16188,295,0
"sample20",16189,296,0
"sample20",16190,294,0
"sample20",16191,287,0
"sample20",16192,311,0
"sample20",16193,318,0
"sample20",16194,321,0
"sample20",16195,323,0
"sample20",16196,323,0
"sample20",16197,322,0
"sample20",16198,322,0
"sample20",16199,319,0
"sample20",16200,320,0
"sample20",16201,320,0
"sample20",16202,320,0
"sample20",16203,322,0
"sample20",16204,322,0
"sample20",16205,328,0
"sample20",16206,328,0
"sample20",16207,325,0
"sample20",16208,327,0
"sample20",16209,328,0
"sample20",16210,329,0
"sample20",16211,329,0
"sample20",16212,329,0
"sample20",16213,329,0
"sample20",16214,325,0.177778
"sample20",16215,325,0
"sample20",16216,325,0
"sample20",16217,325,0
"sample20",16218,335,0
"sample20",16219,336,0
"sample20",16220,338,0
"sample20",16221,337,0
"sample20",16222,339,0
"sample20",16223,340,0
"sample20",16224,341,0
"sample20",16225,350,0
"sample20",16226,362,0
"sample20",16227,374,0
"sample20",16228,379,0
"sample20",16229,379,0
"sample20",16230,378,0
"sample20",16231,384,0
"sample20",16232,398,0
"sample20",16233,405,0
"sample20",16234,423,0
"sample20",16235,444,0
"sample20",16236,451,0
"sample20",16237,452,0
"sample20",16238,453,0
"sample20",16239,452,0
"sample20",16240,471,0
"sample20",16241,472,0
"sample20",16242,478,0
"sample20",16243,474,0
"sample20",16244,442,0
"sample20",16245,444,0
"sample20",16246,412,0
"sample20",16247,417,0
"sample20",16248,432,0
"sample20",16249,433,0
"sample20",16250,435,0
"sample20",16251,433,0
"sample20",16252,423,0
"sample20",16253,426,0
"sample20",16254,462,0
"sample20",16255,495,0
"sample20",16256,499,0
"sample20",16257,497,0
"sample20",16258,498,0
"sample20",16259,481,0
"sample20",16260,462,0
"sample20",16261,439,0
"sample20",16262,401,0
"sample20",16263,386,0
"sample20",16264,386,0
"sample20",16265,384,0
"sample20",16266,383,0
"sample20",16267,361,0
"sample20",16268,381,0
"sample20",16269,385,0
"sample20",16270,398,0
"sample20",16271,400,0
"sample20",16272,404,0
"sample20",16273,405,0
"sample20",16274,405,0
"sample20",16275,414,0
"sample20",16276,425,0
"sample20",16277,428,0
"sample20",16278,431,0
"sample20",16279,452,0
"sample20",16280,454,0
"sample20",16281,455,0
"sample20",16282,456,0
"sample20",16283,455,0
"sample20",16284,455,0
"sample20",16285,461,0
"sample20",16286,468,0
"sample20",16287,479,0
"sample20",16288,482,0
"sample20",16289,501,0
"sample20",16290,503,0
"sample20",16291,502,0
"sample20",16292,502,0
"sample20",16293,494,0
"sample20",16294,496,0
"sample20",16295,494,0
"sample20",16296,495,0
"sample20",16297,500,0
"sample20",16298,499,0
"sample20",16299,499,0
"sample20",16300,502,0
"sample20",16301,496,0
"sample20",16302,514,0
"sample20",16303,526,0
"sample20",16304,542,0
"sample20",16305,586,0
"sample20",16306,607,0
"sample20",16307,617,0
"sample20",16308,635,0
"sample20",16309,656,0
"sample20",16310,639,0
"sample20",16311,643,0
"sample20",16312,778,0
"sample20",16313,1154,0
"sample20",16314,1186,0
"sample20",16315,1178,0
"sample20",16316,1180,0
"sample20",16317,1181,0
"sample20",16318,1187,0
"sample20",16319,1199,0
